"","sp","lon","lat"
"201041","Synallaxis spixi",-48.5452,-26.1943
"201044","Synallaxis spixi",-45.1647,-23.3194
"201049","Synallaxis spixi",-45.0714,-23.3944
"201052","Synallaxis spixi",-45.8849,-23.5227
"201054","Synallaxis spixi",-45.0629,-23.4011
"201059","Synallaxis spixi",-45.0268,-23.3987
"201064","Synallaxis spixi",-45.1334,-23.3512
"201065","Synallaxis spixi",-44.94,-23.3313
"201069","Synallaxis spixi",-43.9045,-19.95
"201087","Synallaxis spixi",-45.0588,-23.3994
"201092","Synallaxis spixi",-44.9079,-23.3281
"201093","Synallaxis spixi",-45.0715,-23.441
"201094","Synallaxis spixi",-52.3367,-31.7965
"201124","Synallaxis spixi",-45.5828,-22.7048
"201127","Synallaxis spixi",-44.1146,-19.5456
"201144","Synallaxis spixi",-47.5646,-24.7415
"201148","Synallaxis spixi",-46.4751,-23.4399
"201150","Synallaxis spixi",-48.9642,-26.2608
"201151","Synallaxis spixi",-44.556,-22.4877
"201180","Synallaxis spixi",-45.6176,-22.7316
"201190","Synallaxis spixi",-42.5641,-22.2197
"201194","Synallaxis spixi",-42.7103,-22.4865
"201198","Synallaxis spixi",-49.6257,-28.34
"201201","Synallaxis spixi",-46.0159,-23.5664
"201204","Synallaxis spixi",-42.71,-22.2796
"201216","Synallaxis spixi",-47.5977,-23.4306
"201220","Synallaxis spixi",-41.3133,-12.7653
"201222","Synallaxis spixi",-45.1442,-23.3548
"201223","Synallaxis spixi",-43.5894,-19.2897
"201224","Synallaxis spixi",-46.0474,-23.3854
"201227","Synallaxis spixi",-54.0716,-25.5889
"201243","Synallaxis spixi",-43.0906,-22.2971
"201263","Synallaxis spixi",-46.509,-20.3241
"201278","Synallaxis spixi",-48.8398,-25.9971
"201282","Synallaxis spixi",-49.3087,-25.3167
"201283","Synallaxis spixi",-48.8267,-28.5256
"201285","Synallaxis spixi",-43.0758,-22.3214
"201286","Synallaxis spixi",-49.9342,-27.9513
"201287","Synallaxis spixi",-51.2506,-23.4468
"201289","Synallaxis spixi",-50.9555,-31.2203
"201292","Synallaxis spixi",-49.5535,-23.7002
"201301","Synallaxis spixi",-47.1643,-21.7391
"201317","Synallaxis spixi",-39.5768,-15.3823
"201318","Synallaxis spixi",-41.3709,-13.0071
"201321","Synallaxis spixi",-45.0879,-23.4174
"201324","Synallaxis spixi",-50.86,-23.6791
"201328","Synallaxis spixi",-43.052,-22.9157
"201331","Synallaxis spixi",-51.5559,-26.9972
"201338","Synallaxis spixi",-42.8654,-22.3572
"201344","Syndactyla rufosuperciliata",-44.65,-22.5833
"201375","Syndactyla rufosuperciliata",-42.6421,-22.4445
"201381","Syndactyla rufosuperciliata",-42.7119,-22.4878
"201397","Syndactyla rufosuperciliata",-48.4128,-24.2682
"201431","Syndactyla rufosuperciliata",-43.4884,-20.0977
"201438","Syndactyla rufosuperciliata",-42.6002,-22.4093
"201440","Syndactyla rufosuperciliata",-42.5509,-22.38
"201442","Syndactyla rufosuperciliata",-45.4899,-22.6913
"201448","Syndactyla rufosuperciliata",-44.595,-22.4609
"201450","Syndactyla rufosuperciliata",-42.5297,-22.3583
"201463","Syndactyla rufosuperciliata",-45.6024,-22.7113
"201475","Syndactyla rufosuperciliata",-53.8993,-27.1505
"201476","Syndactyla rufosuperciliata",-49.9974,-29.0778
"201495","Syndactyla rufosuperciliata",-43.0413,-22.4927
"201534","Syndactyla rufosuperciliata",-42.4274,-22.3861
"201558","Syndactyla rufosuperciliata",-44.7423,-22.3798
"201582","Syndactyla rufosuperciliata",-45.1561,-23.3184
"201589","Syndactyla rufosuperciliata",-42.5944,-22.4031
"201604","Syndactyla rufosuperciliata",-44.7428,-22.3325
"201605","Syndactyla rufosuperciliata",-42.6452,-22.4329
"201606","Syndactyla rufosuperciliata",-43.0001,-22.4719
"201608","Syndactyla rufosuperciliata",-43.0157,-22.4532
"201609","Syndactyla rufosuperciliata",-45.642,-22.6797
"201618","Syndactyla rufosuperciliata",-44.6136,-22.4458
"201621","Syndactyla rufosuperciliata",-46.637,-23.45
"201625","Syndactyla rufosuperciliata",-45.1334,-23.3512
"201630","Syndactyla rufosuperciliata",-45.5828,-22.7048
"201641","Syndactyla rufosuperciliata",-40.9947,-20.4855
"201660","Syndactyla rufosuperciliata",-43.0758,-22.3214
"201673","Syndactyla rufosuperciliata",-47.6431,-23.4277
"201690","Syndactyla rufosuperciliata",-45.1442,-23.3548
"201728","Syndactyla rufosuperciliata",-42.5608,-22.2189
"201740","Syndactyla rufosuperciliata",-40.99,-20.4965
"201785","Syndactyla rufosuperciliata",-50.6131,-29.4411
"201829","Syndactyla rufosuperciliata",-42.4649,-20.7094
"201841","Syrigma sibilatrix",-54.43206,-20.46803
"201843","Syrigma sibilatrix",-55.96573,-20.09592
"201858","Syrigma sibilatrix",-42.8011,-22.4316
"201878","Syrigma sibilatrix",-56.30459,-20.26606
"201880","Syrigma sibilatrix",-56.97407,-19.48448
"201881","Syrigma sibilatrix",-56.12053,-15.65155
"201884","Syrigma sibilatrix",-56.9557,-19.49669
"201885","Syrigma sibilatrix",-42.7711,-22.4525
"201886","Syrigma sibilatrix",-42.7941,-22.4711
"201893","Syrigma sibilatrix",-50.6115,-29.4429
"201894","Syrigma sibilatrix",-57.0611,-19.4321
"201903","Syrigma sibilatrix",-59.8755,-3.12578
"201904","Syrigma sibilatrix",-45.8849,-23.5227
"201913","Syrigma sibilatrix",-48.2174,-21.8037
"201960","Syrigma sibilatrix",-56.7119,-16.512
"201963","Syrigma sibilatrix",-44.595,-22.4609
"201964","Syrigma sibilatrix",-46.4955,-20.2506
"201966","Syrigma sibilatrix",-56.6232,-16.2358
"201976","Syrigma sibilatrix",-56.6913,-16.4569
"201977","Syrigma sibilatrix",-56.6208,-16.3786
"201980","Syrigma sibilatrix",-56.8772,-16.7581
"201985","Syrigma sibilatrix",-44.571,-22.4817
"201987","Syrigma sibilatrix",-56.7392,-16.5019
"202001","Syrigma sibilatrix",-43.1852,-22.9224
"202017","Syrigma sibilatrix",-56.1509,-19.5772
"202026","Syrigma sibilatrix",-56.3548,-15.7841
"202029","Syrigma sibilatrix",-55.8334,-16.3383
"202038","Syrigma sibilatrix",-47.0347,-23.974
"202047","Syrigma sibilatrix",-56.7353,-16.6207
"202048","Syrigma sibilatrix",-43.3672,-22.9751
"202063","Syrigma sibilatrix",-47.6991,-15.662
"202068","Syrigma sibilatrix",-47.5961,-14.1593
"202069","Syrigma sibilatrix",-56.261,-20.3031
"202074","Syrigma sibilatrix",-56.8003,-19.0566
"202101","Syrigma sibilatrix",-42.6716,-22.0484
"202104","Syrigma sibilatrix",-56.9292,-17.1174
"202108","Syrigma sibilatrix",-56.4107,-16.3714
"202116","Syrigma sibilatrix",-52.7966,-18.3424
"202140","Syrigma sibilatrix",-47.9783,-15.6807
"202148","Syrigma sibilatrix",-45.0629,-23.4011
"202149","Syrigma sibilatrix",-42.7119,-22.4878
"202153","Syrigma sibilatrix",-44.8986,-17.3361
"202162","Syrigma sibilatrix",-48.3735,-24.0922
"202163","Syrigma sibilatrix",-46.5168,-20.2952
"202165","Syrigma sibilatrix",-46.386,-20.2382
"202183","Syrigma sibilatrix",-48.8398,-25.9971
"202185","Syrigma sibilatrix",-49.9466,-28.3128
"202188","Syrigma sibilatrix",-50.5772,-29.4367
"202194","Syrigma sibilatrix",-50.44,-28.6249
"202195","Syrigma sibilatrix",-50.4286,-28.6773
"202197","Syrigma sibilatrix",-50.1879,-29.193
"202213","Syrigma sibilatrix",-50.5052,-28.9717
"202229","Syrigma sibilatrix",-49.5535,-23.7002
"202241","Syrigma sibilatrix",-50.8566,-31.1138
"202250","Syrigma sibilatrix",-50.9555,-31.2203
"202263","Syrigma sibilatrix",-45.9174,-23.1126
"202292","Syrigma sibilatrix",-56.8575,-16.7481
"202293","Syrigma sibilatrix",-56.7176,-16.5645
"202297","Syrigma sibilatrix",-50.931,-31.0991
"202303","Syrigma sibilatrix",-45.0879,-23.4174
"202308","Syrigma sibilatrix",-56.7452,-16.503
"202310","Syrigma sibilatrix",-56.844,-16.7842
"202340","Tachornis squamata",-56.09711,-9.87792
"202341","Tachornis squamata",-55.93115,-9.5976
"202350","Tachornis squamata",-48.4364,-1.45836
"202374","Tachornis squamata",-48.4422,-1.14731
"202375","Tachornis squamata",-46.8044,-1.11413
"202376","Tachornis squamata",-65.128,-7.38834
"202377","Tachornis squamata",-59.9905,-3.05858
"202378","Tachornis squamata",-60.0056,-3.0797
"202397","Tachornis squamata",-59.9866,-3.07028
"202435","Tachornis squamata",-47.8083,-15.7942
"202440","Tachornis squamata",-59.9822,-3.07878
"202452","Tachornis squamata",-60.9357,-2.64265
"202566","Tachornis squamata",-56.0529,-9.9185
"202573","Tachornis squamata",-56.1394,-9.81553
"202574","Tachornis squamata",-48.4622,-1.43734
"202576","Tachornis squamata",-56.0674,-9.8806
"202577","Tachornis squamata",-56.0604,-9.89867
"202578","Tachornis squamata",-56.6315,-13.5407
"202579","Tachornis squamata",-48.0613,-1.52881
"202583","Tachornis squamata",-48.3289,-10.1852
"202598","Tachornis squamata",-48.0958,-0.92418
"202613","Tachornis squamata",-55.9553,-9.44541
"202626","Tachornis squamata",-46.9644,-1.02614
"202647","Tachornis squamata",-56.1047,-9.93436
"202657","Tachornis squamata",-57.7076,-13.6927
"202661","Tachornis squamata",-60.0255,-2.0528
"202668","Tachornis squamata",-48.4556,-1.42178
"202669","Tachornis squamata",-47.6991,-15.662
"202688","Tachornis squamata",-56.0083,-9.25833
"202690","Tachornis squamata",-55.988,-9.24665
"202694","Tachornis squamata",-56.0543,-9.7248
"202715","Tachornis squamata",-52.7966,-18.3424
"202716","Tachornis squamata",-59.9115,-2.01736
"202719","Tachornis squamata",-60.0505,-1.92996
"202730","Tachornis squamata",-43.3487,-4.88486
"202746","Tachornis squamata",-44.805,-2.14732
"202747","Tachornis squamata",-43.3603,-4.86521
"202786","Tachornis squamata",-39.1474,-9.92189
"202787","Tachornis squamata",-39.4896,-7.2449
"202789","Tachornis squamata",-38.9299,-4.25062
"202790","Tachornis squamata",-39.2305,-5.15295
"202795","Tachornis squamata",-55.9393,-9.63322
"202807","Tachornis squamata",-35.8446,-8.7185
"202827","Tachornis squamata",-65.3682,-9.69967
"202838","Tachornis squamata",-55.2805,-21.5655
"202839","Tachornis squamata",-54.668,-20.5032
"203840","Tachycineta albiventer",-57.72361,-16.11528
"203841","Tachycineta albiventer",-57.02213,-19.57985
"203842","Tachycineta albiventer",-56.97407,-19.48448
"203843","Tachycineta albiventer",-56.99437,-19.57989
"203845","Tachycineta albiventer",-55.93115,-9.5976
"203848","Tachycineta albiventer",-56.30459,-20.26606
"203859","Tachycineta albiventer",-48.5358,-1.3402
"203860","Tachycineta albiventer",-48.4364,-1.45836
"203866","Tachycineta albiventer",-57.2309,-19.2545
"203896","Tachycineta albiventer",-65.128,-7.38834
"203899","Tachycineta albiventer",-38.0261,-12.5706
"203900","Tachycineta albiventer",-35.1772,-5.88582
"203913","Tachycineta albiventer",-49.7308,-25.4135
"203927","Tachycineta albiventer",-48.2174,-21.8037
"204035","Tachycineta albiventer",-60.9357,-2.64265
"204049","Tachycineta albiventer",-46.4955,-20.2506
"204069","Tachycineta albiventer",-55.988,-9.24665
"204073","Tachycineta albiventer",-56.6232,-16.2358
"204165","Tachycineta albiventer",-56.6798,-2.65399
"204166","Tachycineta albiventer",-56.2965,-9.93047
"204167","Tachycineta albiventer",-56.0604,-9.89867
"204173","Tachycineta albiventer",-56.1018,-9.854
"204174","Tachycineta albiventer",-48.5203,-0.65507
"204177","Tachycineta albiventer",-47.5598,-2.07889
"204180","Tachycineta albiventer",-48.4622,-1.43734
"204182","Tachycineta albiventer",-56.6315,-13.5407
"204183","Tachycineta albiventer",-47.0572,-3.22279
"204185","Tachycineta albiventer",-50.1814,-9.82545
"204187","Tachycineta albiventer",-56.6913,-16.4569
"204201","Tachycineta albiventer",-56.9292,-17.1174
"204212","Tachycineta albiventer",-56.737,-17.3132
"204213","Tachycineta albiventer",-56.8381,-17.2992
"204237","Tachycineta albiventer",-55.9553,-9.44541
"204264","Tachycineta albiventer",-48.4556,-1.42178
"204265","Tachycineta albiventer",-46.7622,-3.70356
"204294","Tachycineta albiventer",-56.0985,-9.87794
"204295","Tachycineta albiventer",-44.3539,-2.53598
"204298","Tachycineta albiventer",-44.8242,-2.20908
"204335","Tachycineta albiventer",-65.3682,-9.69967
"204342","Tachycineta leucorrhoa",-56.6208,-16.3786
"204347","Tachycineta leucorrhoa",-42.5084,-22.0564
"204349","Tachycineta leucorrhoa",-56.6988,-17.2826
"204353","Tachycineta leucorrhoa",-55.7799,-15.4256
"204362","Tachycineta leucorrhoa",-56.7118,-16.5124
"204367","Tachycineta leucorrhoa",-42.5355,-22.1325
"204368","Tachycineta leucorrhoa",-56.7751,-17.3645
"204371","Tachycineta leucorrhoa",-56.9075,-17.2602
"204382","Tachycineta leucorrhoa",-36.7537,-5.29005
"204386","Tachycineta leucorrhoa",-57.04033,-19.40119
"204387","Tachycineta leucorrhoa",-55.73403,-15.46096
"204388","Tachycineta leucorrhoa",-44.5565,-22.9575
"204389","Tachycineta leucorrhoa",-42.7391,-22.4216
"204392","Tachycineta leucorrhoa",-56.6539,-16.4778
"204393","Tachycineta leucorrhoa",-56.7857,-17.0038
"204397","Tachycineta leucorrhoa",-44.9079,-23.3281
"204398","Tachycineta leucorrhoa",-45.0715,-23.441
"204399","Tachycineta leucorrhoa",-49.7308,-25.4135
"204418","Tachycineta leucorrhoa",-46.4955,-20.2506
"204434","Tachycineta leucorrhoa",-56.1509,-19.5772
"204435","Tachycineta leucorrhoa",-42.6787,-21.9573
"204453","Tachycineta leucorrhoa",-47.0347,-23.974
"204454","Tachycineta leucorrhoa",-55.9311,-9.59726
"204481","Tachycineta leucorrhoa",-56.261,-20.3031
"204487","Tachycineta leucorrhoa",-56.8003,-19.0566
"204495","Tachycineta leucorrhoa",-56.0985,-9.87794
"204530","Tachycineta leucorrhoa",-42.6716,-22.0484
"204539","Tachycineta leucorrhoa",-56.9292,-17.1174
"204554","Tachycineta leucorrhoa",-52.7966,-18.3424
"204613","Tachycineta leucorrhoa",-46.5168,-20.2952
"204614","Tachycineta leucorrhoa",-46.5039,-20.267
"204617","Tachycineta leucorrhoa",-46.4763,-20.2183
"204619","Tachycineta leucorrhoa",-42.2829,-22.9229
"204621","Tachycineta leucorrhoa",-45.8849,-23.5218
"204625","Tachycineta leucorrhoa",-48.4128,-24.2682
"204627","Tachycineta leucorrhoa",-42.7119,-22.4878
"204642","Tachycineta leucorrhoa",-48.8398,-25.9971
"204650","Tachycineta leucorrhoa",-50.2322,-29.793
"204651","Tachycineta leucorrhoa",-48.8267,-28.5256
"204660","Tachycineta leucorrhoa",-50.4286,-28.6773
"204661","Tachycineta leucorrhoa",-50.5772,-29.4367
"204667","Tachycineta leucorrhoa",-51.0895,-31.3188
"204671","Tachycineta leucorrhoa",-50.9307,-31.0573
"204673","Tachycineta leucorrhoa",-48.879,-28.5605
"204675","Tachycineta leucorrhoa",-49.9342,-27.9513
"204676","Tachycineta leucorrhoa",-49.875,-28.0158
"204686","Tachycineta leucorrhoa",-50.9793,-31.2586
"204693","Tachycineta leucorrhoa",-50.9137,-31.1085
"204696","Tachycineta leucorrhoa",-50.8566,-31.1138
"204700","Tachycineta leucorrhoa",-50.9555,-31.2203
"204722","Tachycineta leucorrhoa",-56.9455,-17.0549
"204786","Tachycineta leucorrhoa",-51.1656,-31.4427
"204787","Tachycineta leucorrhoa",-50.8995,-31.0649
"204795","Tachycineta leucorrhoa",-50.931,-31.0991
"204806","Tachycineta leucorrhoa",-35.823,-9.24263
"204809","Tachycineta leucorrhoa",-55.7646,-15.458
"204833","Tachycineta leucorrhoa",-65.036,-9.56283
"204843","Tachyphonus coronatus",-48.3096,-24.282
"204847","Tachyphonus coronatus",-42.6618,-22.0757
"204848","Tachyphonus coronatus",-42.8305,-22.4294
"204862","Tachyphonus coronatus",-42.7717,-22.4523
"204865","Tachyphonus coronatus",-42.6002,-22.4093
"204866","Tachyphonus coronatus",-45.0629,-23.4011
"204868","Tachyphonus coronatus",-44.595,-22.4609
"204869","Tachyphonus coronatus",-44.6136,-22.4458
"204870","Tachyphonus coronatus",-48.4128,-24.2682
"204876","Tachyphonus coronatus",-42.5297,-22.3583
"204880","Tachyphonus coronatus",-45.06,-23.4
"204882","Tachyphonus coronatus",-45.173,-23.4736
"204886","Tachyphonus coronatus",-45.6024,-22.7113
"204889","Tachyphonus coronatus",-44.7309,-23.1191
"204890","Tachyphonus coronatus",-45.17,-23.47
"204894","Tachyphonus coronatus",-43.0001,-22.4719
"204905","Tachyphonus coronatus",-43.6075,-19.3539
"204909","Tachyphonus coronatus",-53.8993,-27.1505
"204910","Tachyphonus coronatus",-44.5432,-22.9828
"204912","Tachyphonus coronatus",-44.6503,-23.3317
"204913","Tachyphonus coronatus",-46.4763,-20.2183
"204915","Tachyphonus coronatus",-43.4884,-20.0977
"204916","Tachyphonus coronatus",-45.083,-23.4258
"204935","Tachyphonus coronatus",-43.0413,-22.4927
"204936","Tachyphonus coronatus",-42.7193,-22.2767
"204939","Tachyphonus coronatus",-43.0021,-22.4775
"204940","Tachyphonus coronatus",-44.18434,-23.16924
"204942","Tachyphonus coronatus",-42.7119,-22.4878
"204945","Tachyphonus coronatus",-46.6266,-23.6392
"204947","Tachyphonus coronatus",-46.637,-23.45
"204949","Tachyphonus coronatus",-48.294,-24.154
"204951","Tachyphonus coronatus",-44.6164,-22.4307
"204953","Tachyphonus coronatus",-42.6421,-22.4445
"204954","Tachyphonus coronatus",-48.4059,-24.1647
"204967","Tachyphonus coronatus",-45.3609,-23.8332
"204970","Tachyphonus coronatus",-42.5664,-22.3868
"204974","Tachyphonus coronatus",-42.2353,-22.3624
"204975","Tachyphonus coronatus",-42.6716,-22.0484
"204976","Tachyphonus coronatus",-42.5268,-22.2777
"204978","Tachyphonus coronatus",-45.642,-22.6797
"204979","Tachyphonus coronatus",-45.4899,-22.6913
"204982","Tachyphonus coronatus",-44.5924,-22.3113
"204983","Tachyphonus coronatus",-42.5509,-22.38
"204994","Tachyphonus coronatus",-42.5944,-22.4031
"204999","Tachyphonus coronatus",-46.5229,-23.4919
"205002","Tachyphonus coronatus",-44.5843,-22.3258
"205008","Tachyphonus coronatus",-43.2123,-22.9517
"205012","Tachyphonus coronatus",-48.4181,-24.3013
"205013","Tachyphonus coronatus",-44.5565,-22.9575
"205015","Tachyphonus coronatus",-44.3719,-22.4336
"205022","Tachyphonus coronatus",-42.959,-22.4143
"205024","Tachyphonus coronatus",-42.8094,-22.4259
"205025","Tachyphonus coronatus",-43.0157,-22.4532
"205027","Tachyphonus coronatus",-44.7111,-22.4564
"205042","Tachyphonus coronatus",-48.5452,-26.1943
"205045","Tachyphonus coronatus",-44.9079,-23.3281
"205046","Tachyphonus coronatus",-45.1932,-23.473
"205048","Tachyphonus coronatus",-45.8849,-23.5227
"205049","Tachyphonus coronatus",-45.0715,-23.441
"205065","Tachyphonus coronatus",-44.1146,-19.5456
"205069","Tachyphonus coronatus",-45.0268,-23.3987
"205074","Tachyphonus coronatus",-44.94,-23.3313
"205079","Tachyphonus coronatus",-45.6176,-22.7316
"205081","Tachyphonus coronatus",-48.9642,-26.2608
"205114","Tachyphonus coronatus",-46.1164,-23.5427
"205120","Tachyphonus coronatus",-42.7103,-22.4865
"205122","Tachyphonus coronatus",-40.9947,-20.4855
"205128","Tachyphonus coronatus",-43.0758,-22.3214
"205138","Tachyphonus coronatus",-43.5066,-20.3828
"205142","Tachyphonus coronatus",-42.71,-22.2796
"205155","Tachyphonus coronatus",-46.4955,-20.2506
"205156","Tachyphonus coronatus",-44.656,-23.0338
"205157","Tachyphonus coronatus",-47.8578,-23.9975
"205158","Tachyphonus coronatus",-47.9201,-24.1933
"205161","Tachyphonus coronatus",-54.4469,-25.6821
"205174","Tachyphonus coronatus",-44.7268,-23.3532
"205177","Tachyphonus coronatus",-43.4491,-23.0178
"205178","Tachyphonus coronatus",-47.6431,-23.4277
"205187","Tachyphonus coronatus",-44.6537,-23.314
"205190","Tachyphonus coronatus",-45.1442,-23.3548
"205195","Tachyphonus coronatus",-46.3558,-23.1988
"205208","Tachyphonus coronatus",-48.1013,-24.2306
"205209","Tachyphonus coronatus",-44.7854,-23.2239
"205210","Tachyphonus coronatus",-45.1707,-23.4829
"205211","Tachyphonus coronatus",-42.6787,-21.9573
"205212","Tachyphonus coronatus",-42.5393,-22.1708
"205214","Tachyphonus coronatus",-54.0716,-25.5889
"205216","Tachyphonus coronatus",-42.5713,-22.3846
"205222","Tachyphonus coronatus",-44.6064,-22.3271
"205225","Tachyphonus coronatus",-42.4506,-22.2662
"205231","Tachyphonus coronatus",-44.7423,-22.3798
"205234","Tachyphonus coronatus",-43.2559,-22.9786
"205236","Tachyphonus coronatus",-45.3286,-23.882
"205238","Tachyphonus coronatus",-42.5143,-22.2459
"205242","Tachyphonus coronatus",-42.5608,-22.2189
"205247","Tachyphonus coronatus",-40.99,-20.4965
"205252","Tachyphonus coronatus",-44.8242,-23.2136
"205253","Tachyphonus coronatus",-42.3659,-22.3921
"205269","Tachyphonus coronatus",-46.5168,-20.2952
"205270","Tachyphonus coronatus",-47.8942,-25.0203
"205287","Tachyphonus coronatus",-47.9773,-24.1367
"205299","Tachyphonus coronatus",-54.4383,-25.6425
"205307","Tachyphonus coronatus",-50.6131,-29.4411
"205309","Tachyphonus coronatus",-49.5535,-23.7002
"205320","Tachyphonus coronatus",-45.0879,-23.4174
"205327","Tachyphonus coronatus",-44.6065,-22.4409
"205329","Tachyphonus coronatus",-44.6339,-23.2403
"205330","Tachyphonus coronatus",-43.052,-22.9157
"205331","Tachyphonus coronatus",-42.5893,-22.4136
"205335","Tachyphonus coronatus",-42.123,-22.8285
"205343","Tachyphonus cristatus",-42.7717,-22.4523
"205347","Tachyphonus cristatus",-42.8305,-22.4294
"205348","Tachyphonus cristatus",-42.7119,-22.4878
"205350","Tachyphonus cristatus",-45.1932,-23.473
"205353","Tachyphonus cristatus",-55.9367,-9.59871
"205356","Tachyphonus cristatus",-55.9333,-9.59286
"205359","Tachyphonus cristatus",-45.0629,-23.4011
"205367","Tachyphonus cristatus",-45.083,-23.4258
"205375","Tachyphonus cristatus",-58.7515,-3.37593
"205382","Tachyphonus cristatus",-58.1597,-7.3464
"205384","Tachyphonus cristatus",-45.173,-23.4736
"205385","Tachyphonus cristatus",-44.6503,-23.3317
"205389","Tachyphonus cristatus",-58.2366,-7.64228
"205391","Tachyphonus cristatus",-60.099,-2.47777
"205404","Tachyphonus cristatus",-43.0413,-22.4927
"205406","Tachyphonus cristatus",-44.20405,-23.18989
"205409","Tachyphonus cristatus",-55.9224,-9.60087
"205421","Tachyphonus cristatus",-45.0667,-23.45
"205424","Tachyphonus cristatus",-55.9378,-9.60908
"205437","Tachyphonus cristatus",-55.9031,-9.56413
"205441","Tachyphonus cristatus",-55.9256,-9.56798
"205443","Tachyphonus cristatus",-55.9143,-9.56726
"205445","Tachyphonus cristatus",-55.9239,-9.59262
"205454","Tachyphonus cristatus",-42.6051,-22.4066
"205463","Tachyphonus cristatus",-43.2559,-22.9786
"205480","Tachyphonus cristatus",-55.9165,-9.55315
"205485","Tachyphonus cristatus",-43.2241,-22.9674
"205488","Tachyphonus cristatus",-42.5944,-22.4031
"205504","Tachyphonus cristatus",-45.5417,-23.8096
"205505","Tachyphonus cristatus",-42.6421,-22.4445
"205509","Tachyphonus cristatus",-44.1909,-23.183
"205510","Tachyphonus cristatus",-59.1761,-5.93333
"205523","Tachyphonus cristatus",-44.7803,-23.1846
"205527","Tachyphonus cristatus",-40.1364,-14.4123
"205545","Tachyphonus cristatus",-55.89603,-9.5393
"205551","Tachyphonus cristatus",-42.7554,-22.4137
"205552","Tachyphonus cristatus",-42.7391,-22.4216
"205553","Tachyphonus cristatus",-42.8094,-22.4259
"205554","Tachyphonus cristatus",-43.0157,-22.4532
"205557","Tachyphonus cristatus",-44.5565,-22.9575
"205558","Tachyphonus cristatus",-55.7646,-15.458
"205559","Tachyphonus cristatus",-55.742,-9.78438
"205563","Tachyphonus cristatus",-42.6924,-21.9511
"205568","Tachyphonus cristatus",-48.5452,-26.1943
"205573","Tachyphonus cristatus",-44.9079,-23.3281
"205582","Tachyphonus cristatus",-44.5432,-22.9828
"205584","Tachyphonus cristatus",-35.9363,-9.29324
"205588","Tachyphonus cristatus",-45.0588,-23.3994
"205614","Tachyphonus cristatus",-45.0268,-23.3987
"205620","Tachyphonus cristatus",-42.7103,-22.4865
"205624","Tachyphonus cristatus",-45.0714,-23.4343
"205629","Tachyphonus cristatus",-40.0625,-19.1375
"205636","Tachyphonus cristatus",-43.0001,-22.4719
"205641","Tachyphonus cristatus",-60.9357,-2.64265
"205643","Tachyphonus cristatus",-44.656,-23.0338
"205651","Tachyphonus cristatus",-47.9201,-24.1933
"205656","Tachyphonus cristatus",-47.9721,-25.032
"205659","Tachyphonus cristatus",-56.6315,-13.5407
"205662","Tachyphonus cristatus",-44.6609,-23.3306
"205663","Tachyphonus cristatus",-46.7627,-3.70438
"205672","Tachyphonus cristatus",-44.6537,-23.314
"205683","Tachyphonus cristatus",-45.1442,-23.3548
"205684","Tachyphonus cristatus",-55.938,-9.63733
"205688","Tachyphonus cristatus",-46.0474,-23.3854
"205689","Tachyphonus cristatus",-45.9123,-23.1892
"205695","Tachyphonus cristatus",-42.6001,-22.4089
"205714","Tachyphonus cristatus",-55.9409,-9.63661
"205722","Tachyphonus cristatus",-46.7622,-3.70356
"205728","Tachyphonus cristatus",-55.8823,-9.64383
"205729","Tachyphonus cristatus",-55.988,-9.24665
"205732","Tachyphonus cristatus",-55.9469,-9.59704
"205734","Tachyphonus cristatus",-43.0906,-22.2971
"205736","Tachyphonus cristatus",-42.5297,-22.3583
"205738","Tachyphonus cristatus",-60.1829,-3.22208
"205739","Tachyphonus cristatus",-44.7068,-23.1623
"205741","Tachyphonus cristatus",-49.5488,-2.16268
"205747","Tachyphonus cristatus",-60.9427,-2.73781
"205749","Tachyphonus cristatus",-60.0507,-1.97908
"205753","Tachyphonus cristatus",-44.8242,-23.2136
"205763","Tachyphonus cristatus",-40.4723,-19.9152
"205765","Tachyphonus cristatus",-40.0682,-19.1505
"205771","Tachyphonus cristatus",-48.6405,-26.0817
"205774","Tachyphonus cristatus",-55.9393,-9.63322
"205775","Tachyphonus cristatus",-39.5644,-15.392
"205776","Tachyphonus cristatus",-48.7616,-3.83034
"205781","Tachyphonus cristatus",-44.1877,-23.1639
"205806","Tachyphonus cristatus",-39.5768,-15.3823
"205807","Tachyphonus cristatus",-39.175,-16.3798
"205814","Tachyphonus cristatus",-45.0879,-23.4174
"205815","Tachyphonus cristatus",-39.0389,-14.333
"205816","Tachyphonus cristatus",-35.8446,-8.7185
"205817","Tachyphonus cristatus",-35.823,-9.24263
"205818","Tachyphonus cristatus",-56.0354,-9.7818
"205829","Tachyphonus cristatus",-35.1681,-6.73621
"205836","Tachyphonus cristatus",-35.7222,-8.47237
"205840","Tangara cyanocephala",-45.0803,-23.3948
"205841","Tangara cyanocephala",-45.195,-23.3782
"205842","Tangara cyanocephala",-47.98,-24.1756
"205843","Tangara cyanocephala",-48.6921,-25.9645
"205844","Tangara cyanocephala",-48.8885,-25.3459
"205845","Tangara cyanocephala",-45.083,-23.4258
"205846","Tangara cyanocephala",-48.4128,-24.2682
"205847","Tangara cyanocephala",-47.8702,-24.0496
"205849","Tangara cyanocephala",-42.7119,-22.4878
"205850","Tangara cyanocephala",-39.4217,-4.4094
"205852","Tangara cyanocephala",-43.0001,-22.4719
"205853","Tangara cyanocephala",-42.7717,-22.4523
