Especies,lat,lon
Rhinella_crucifer,-20.516667,-41.116667
Rhinella_crucifer,-19.87791558,-40.6357631
Rhinella_crucifer,-18.442415,-39.835419
Rhinella_crucifer,-18.385666,-39.727272
Rhinella_crucifer,-19.833,-40.583
Rhinella_crucifer,-12.685673,-39.118937
Rhinella_crucifer,-20.4,-41.016667
Rhinella_crucifer,-20.308092,-40.849326
Rhinella_crucifer,-22.7833,-43.3
Rhinella_crucifer,-7.816974,-34.958728
Rhinella_crucifer,-13.833333,-39.166667
Rhinella_crucifer,-14.743454,-39.198686
Rhinella_crucifer,-14.848948,-39.330505
Rhinella_crucifer,-14.360968,-39.159805
Rhinella_crucifer,-14.248211,-39.828829
Rhinella_crucifer,-8.723056,-35.841667
Rhinella_crucifer,-8.716111,-35.839167
Rhinella_crucifer,-18.70846,-40.741996
Rhinella_crucifer,-21.7454326,-43.465264
Rhinella_crucifer,-8.728611,-35.846389
Rhinella_crucifer,-8.720833,-35.847222
Rhinella_crucifer,-19.3911,-40.0722
Rhinella_crucifer,-19.381039,-40.028332
Rhinella_crucifer,-17.898648,-39.715866
Rhinella_crucifer,-19.678756,-42.551706
Rhinella_crucifer,-17.1325,-39.354711
Rhinella_crucifer,-17.106237,-39.194314
Rhinella_crucifer,-22.4333,-43.2333
Rhinella_crucifer,-22.433,-43.15
Rhinella_crucifer,-14.99480293,-39.28356417
Rhinella_crucifer,-14.842103,-40.18542
Rhinella_crucifer,-8.040889,-34.93303
Rhinella_crucifer,-22.95,-43.2167
Rhinella_crucifer,-22.9,-43.2333
Rhinella_crucifer,-12.9607,-38.4599
Rhinella_crucifer,-21.956944,-42.008333
Rhinella_crucifer,-13.499483,-40.552633
Rhinella_crucifer,-20.105803,-40.179008
Rhinella_crucifer,-19.072474,-40.149886
Rhinella_crucifer,-19.1969,-40.0978
Rhinella_crucifer,-22.4333,-42.9833
Rhinella_crucifer,-22.433,-42.983
Rhinella_crucifer,-22.31338508,-42.87371551
Rhinella_crucifer,-10.252137,-40.723016
Rhinella_crucifer,-15.0946,-39.3167
Rhinella_crucifer,-13.356777,-39.197011
Rhinella_crucifer,-20.431774,-40.379204
Rhinella_dorbignyi,-30.91554985,-51.57749226
Rhinella_dorbignyi,-30.19079288,-51.74996476
Rhinella_dorbignyi,-30.41561303,-51.79669844
Rhinella_dorbignyi,-28.6625399,-54.97072545
Rhinella_dorbignyi,-29.91994,-51.09544595
Rhinella_dorbignyi,-29.67173884,-51.05608886
Rhinella_dorbignyi,-29.92,-51.18
Rhinella_dorbignyi,-29.90984435,-51.18140002
Rhinella_dorbignyi,-29.67978584,-50.00134526
Rhinella_dorbignyi,-33.702923,-53.393167
Rhinella_dorbignyi,-30.12029977,-50.27277523
Rhinella_dorbignyi,-29.9708362,-51.31611014
Rhinella_dorbignyi,-29.88969347,-50.94616906
Rhinella_dorbignyi,-30.17681602,-51.43095845
Rhinella_dorbignyi,-32.41046895,-53.33813229
Rhinella_dorbignyi,-29.70918098,-51.50384064
Rhinella_dorbignyi,-31.106465,-51.040104
Rhinella_dorbignyi,-29.91603654,-50.26733557
Rhinella_dorbignyi,-30.36225729,-50.44826193
Rhinella_dorbignyi,-31.57500433,-52.34142838
Rhinella_dorbignyi,-30.09600847,-51.16364766
Rhinella_dorbignyi,-32.166667,-52.166667
Rhinella_dorbignyi,-32.160795,-52.150898
Rhinella_dorbignyi,-33.1644089,-53.00998352
Rhinella_dorbignyi,-32.74358517,-52.5967288
Rhinella_dorbignyi,-31.23037671,-52.12070545
Rhinella_dorbignyi,-29.82329195,-51.13398186
Rhinella_dorbignyi,-29.32670249,-49.80822961
Rhinella_dorbignyi,-30.02797853,-50.22278979
Rhinella_dorbignyi,-29.84314704,-51.5710822
Rhinella_dorbignyi,-30.16503253,-50.8711889
Rhinella_dorbignyi,-29.80765495,-50.06959205
Rhinella_fernandezae,-29.76373074,-55.83544084
Rhinella_fernandezae,-30.91554985,-51.57749226
Rhinella_fernandezae,-30.915,-51.4978
Rhinella_fernandezae,-27.6208,-52.3797
Rhinella_fernandezae,-30.41561303,-51.79669844
Rhinella_fernandezae,-30.3883,-51.7336
Rhinella_fernandezae,-30.18884705,-57.5031545
Rhinella_fernandezae,-30.1500299,-57.33500773
Rhinella_fernandezae,-28.6625399,-54.97072545
Rhinella_fernandezae,-29.91994,-51.09544595
Rhinella_fernandezae,-29.67173884,-51.05608886
Rhinella_fernandezae,-29.7456,-50.0097
Rhinella_fernandezae,-29.67978584,-50.00134526
Rhinella_fernandezae,-30.12029977,-50.27277523
Rhinella_fernandezae,-29.905,-51.7603
Rhinella_fernandezae,-29.86095867,-51.91153749
Rhinella_fernandezae,-29.82555556,-51.93027778
Rhinella_fernandezae,-29.88969347,-50.94616906
Rhinella_fernandezae,-30.17681602,-51.43095845
Rhinella_fernandezae,-28.76731174,-49.275808
Rhinella_fernandezae,-29.9753,-50.1281
Rhinella_fernandezae,-29.70918098,-51.50384064
Rhinella_fernandezae,-31.1069,-50.9211
Rhinella_fernandezae,-30.913056,-50.812778
Rhinella_fernandezae,-29.704444,-50.989167
Rhinella_fernandezae,-30.36225729,-50.44826193
Rhinella_fernandezae,-31.7719,-52.3425
Rhinella_fernandezae,-31.57500433,-52.34142838
Rhinella_fernandezae,-30.09600847,-51.16364766
Rhinella_fernandezae,-30.0597,-51.1953
Rhinella_fernandezae,-30.0331,-51.23
Rhinella_fernandezae,-32.2148729,-52.40073474
Rhinella_fernandezae,-32.166667,-52.166667
Rhinella_fernandezae,-32.74358517,-52.5967288
Rhinella_fernandezae,-30.41988852,-55.64682396
Rhinella_fernandezae,-28.49424614,-55.42809792
Rhinella_fernandezae,-28.6606,-56.0044
Rhinella_fernandezae,-29.75511315,-51.1446123
Rhinella_fernandezae,-29.82329195,-51.13398186
Rhinella_fernandezae,-29.7997,-51.8644
Rhinella_fernandezae,-29.7444292,-51.82999591
Rhinella_fernandezae,-29.59814064,-50.06872588
Rhinella_fernandezae,-29.5853,-50.0708
Rhinella_fernandezae,-29.355556,-49.755278
Rhinella_fernandezae,-29.3353,-49.7269
Rhinella_fernandezae,-29.32670249,-49.80822961
Rhinella_fernandezae,-30.02797853,-50.22278979
Rhinella_fernandezae,-29.9847,-50.1336
Rhinella_fernandezae,-29.8395761,-56.72931312
Rhinella_fernandezae,-29.7547,-57.0883
Rhinella_fernandezae,-30.16503253,-50.8711889
Rhinella_fernandezae,-30.0811,-51.0233
Rhinella_fernandezae,-29.80765495,-50.06959205
Rhinella_fernandezae,-29.8008,-50.0436
Rhinella_granulosa,-19.62529276,-41.21678607
Rhinella_granulosa,-6.602709007,-40.29326465
Rhinella_granulosa,-4.61834,-55.47779
Rhinella_granulosa,3.75,-61.7
Rhinella_granulosa,-12.75968086,-41.19478113
Rhinella_granulosa,-5.644392405,-36.56089618
Rhinella_granulosa,-3.973340442,-38.39311256
Rhinella_granulosa,-10.98727026,-37.09617306
Rhinella_granulosa,-19.76695566,-40.1762459
Rhinella_granulosa,-16.93010266,-41.99228781
Rhinella_granulosa,-7.320941,-39.388613
Rhinella_granulosa,-5.088238043,-39.80988416
Rhinella_granulosa,-15.31584336,-44.8472797
Rhinella_granulosa,-8.071304609,-36.28265714
Rhinella_granulosa,-7.448697955,-36.29246858
Rhinella_granulosa,-7.025792743,-34.84532129
Rhinella_granulosa,-2.99428534,-41.36488856
Rhinella_granulosa,-7.263147272,-35.96724963
Rhinella_granulosa,-7.051059159,-37.97113635
Rhinella_granulosa,-8.338541674,-43.33049093
Rhinella_granulosa,-10.541667,-37.058333
Rhinella_granulosa,-20.27751871,-40.50109031
Rhinella_granulosa,-8.407563346,-38.72476501
Rhinella_granulosa,-4.63000861,-40.1738283
Rhinella_granulosa,-5.595605031,-35.39163499
Rhinella_granulosa,-18.44241516,-39.83541887
Rhinella_granulosa,-18.4233,-39.7053
Rhinella_granulosa,-7.276597798,-34.85960149
Rhinella_granulosa,-10.45630349,-38.87541496
Rhinella_granulosa,-7.514852538,-39.74846595
Rhinella_granulosa,-12.18976507,-39.0362063
Rhinella_granulosa,-3.781055025,-38.52841705
Rhinella_granulosa,-3.72487,-38.48369
Rhinella_granulosa,-19.96601039,-40.36167049
Rhinella_granulosa,-14.24821051,-39.82882902
Rhinella_granulosa,-3.398520639,-39.60074508
Rhinella_granulosa,-19.40846004,-42.37111721
Rhinella_granulosa,-19.2118327,-41.1523426
Rhinella_granulosa,-8.722778,-35.838611
Rhinella_granulosa,-9.9378454,-38.55093717
Rhinella_granulosa,-7.161279123,-34.86757187
Rhinella_granulosa,-18.68475323,-41.08477545
Rhinella_granulosa,-18.55568166,-42.5115537
Rhinella_granulosa,-6.988507231,-36.77640242
Rhinella_granulosa,-4.488491288,-42.56500523
Rhinella_granulosa,-5.154624926,-38.05118935
Rhinella_granulosa,-19.38103912,-40.02833187
Rhinella_granulosa,-3.083257281,-41.48236196
Rhinella_granulosa,-9.526303811,-35.70791222
Rhinella_granulosa,-4.008619748,-38.81504766
Rhinella_granulosa,-5.17652078,-37.32445135
Rhinella_granulosa,-17.39632975,-44.86619294
Rhinella_granulosa,-9.228811262,-35.8500054
Rhinella_granulosa,-5.803072992,-35.22599394
Rhinella_granulosa,-13.27784777,-43.2838063
Rhinella_granulosa,-10.5714049,-43.68643454
Rhinella_granulosa,-7.959713227,-40.16625024
Rhinella_granulosa,-3.948665717,-38.59484129
Rhinella_granulosa,-4.199487761,-38.90291208
Rhinella_granulosa,-2.962873405,-41.75309975
Rhinella_granulosa,-9.537197477,-38.29679383
Rhinella_granulosa,-9.522311026,-37.7269241
Rhinella_granulosa,-6.994456857,-37.31641314
Rhinella_granulosa,-9.014976556,-40.57062152
Rhinella_granulosa,-13.77972051,-44.39188009
Rhinella_granulosa,-7.064286786,-41.5227581
Rhinella_granulosa,-9.47720798,-35.86332772
Rhinella_granulosa,-15.3019926,-40.05062506
Rhinella_granulosa,-11.31288026,-41.84092701
Rhinella_granulosa,-16.58365076,-41.53364243
Rhinella_granulosa,-14.84210294,-40.18542038
Rhinella_granulosa,-15.23233486,-43.67355863
Rhinella_granulosa,-4.954239389,-38.94805657
Rhinella_granulosa,-8.040889259,-34.93302956
Rhinella_granulosa,-4.117607361,-40.61547557
Rhinella_granulosa,-8.128978379,-39.08665148
Rhinella_granulosa,-12.9607,-38.4599
Rhinella_granulosa,-8.361746118,-36.55140571
Rhinella_granulosa,-11.4744653,-41.15093922
Rhinella_granulosa,-13.49948319,-40.55263339
Rhinella_granulosa,-13.4950599,-40.91120523
Rhinella_granulosa,-11.98616811,-41.51859064
Rhinella_granulosa,-7.221719915,-39.75604425
Rhinella_granulosa,-15.95273295,-41.18682868
Rhinella_granulosa,-12.92398143,-39.77109314
Rhinella_granulosa,-15.71236309,-43.07909714
Rhinella_granulosa,-10.77125979,-36.98933043
Rhinella_granulosa,-16.05464086,-42.99287369
Rhinella_granulosa,-7.677582061,-36.90088666
Rhinella_granulosa,-11.645239,-39.247635
Rhinella_granulosa,-20.02023563,-41.77254847
Rhinella_granulosa,-18.74788385,-40.02318439
Rhinella_granulosa,-8.967192991,-42.7167782
Rhinella_granulosa,-20.166667,-40.333333
Rhinella_granulosa,-20.101944,-40.182222
Rhinella_granulosa,-7.899,-39.3666
Rhinella_granulosa,-5.938618304,-40.25787308
Rhinella_granulosa,-11.137184,-40.55852695
Rhinella_granulosa,-10.72708046,-39.84425502
Rhinella_granulosa,-12.84469929,-43.47113568
Rhinella_granulosa,-10.25213706,-40.72301568
Rhinella_granulosa,-3.86677919,-41.00607772
Rhinella_granulosa,-18.916667,-48.283333
Rhinella_granulosa,-15.17795894,-39.10516726
Rhinella_granulosa,-13.35677743,-39.1970108
Rhinella_granulosa,-9.363088996,-36.2713121
Rhinella_granulosa,-15.01597472,-40.92522302
Rhinella_henseli,-30.91900254,-51.78598828
Rhinella_henseli,-29.05921967,-50.13694919
Rhinella_henseli,-29.67173884,-51.05608886
Rhinella_henseli,-29.3498001,-50.77310977
Rhinella_henseli,-29.67978584,-50.00134526
Rhinella_henseli,-27.41175946,-51.63112151
Rhinella_henseli,-29.10115132,-51.02523712
Rhinella_henseli,-28.13072568,-54.73925842
Rhinella_henseli,-27.185556,-52.619444
Rhinella_henseli,-29.36426562,-49.85777038
Rhinella_henseli,-29.2097239,-51.3664719
Rhinella_henseli,-28.85449847,-51.90258427
Rhinella_henseli,-27.088889,-52.779722
Rhinella_henseli,-26.853611,-50.666667
Rhinella_henseli,-29.29261523,-52.1474354
Rhinella_henseli,-29.37201998,-51.08531451
Rhinella_henseli,-28.7,-49.5
Rhinella_henseli,-29.91603654,-50.26733557
Rhinella_henseli,-26.771,-51.955
Rhinella_henseli,-26.756,-51.97
Rhinella_henseli,-26.7,-51.924
Rhinella_henseli,-26.84,-51.988
Rhinella_henseli,-26.813,-51.903
Rhinella_henseli,-26.827,-51.812
Rhinella_henseli,-30.09600847,-51.16364766
Rhinella_henseli,-27.67398419,-49.09069543
Rhinella_henseli,-29.78455467,-53.82561414
Rhinella_henseli,-29.19784452,-50.56133829
Rhinella_henseli,-25.66945784,-50.28494385
Rhinella_henseli,-29.75511315,-51.1446123
Rhinella_henseli,-29.58891972,-51.33799366
Rhinella_henseli,-27.160747,-52.416236
Rhinella_henseli,-29.32670249,-49.80822961
Rhinella_henseli,-29.8395761,-56.72931312
Rhinella_henseli,-30.16503253,-50.8711889
Rhinella_hoogmoedi,-8.728612817,-35.48222386
Rhinella_hoogmoedi,-23.002629,-44.327878
Rhinella_hoogmoedi,-21.11239887,-50.57341562
Rhinella_hoogmoedi,-15.23579289,-39.41881697
Rhinella_hoogmoedi,-4.381280899,-38.85200826
Rhinella_hoogmoedi,-23.7592344,-46.03043017
Rhinella_hoogmoedi,-22.433333,-42.833333
Rhinella_hoogmoedi,-14.01421375,-39.1779916
Rhinella_hoogmoedi,-25.01786601,-48.0070543
Rhinella_hoogmoedi,-24.03941929,-48.2909831
Rhinella_hoogmoedi,-23.63890254,-45.48803421
Rhinella_hoogmoedi,-22.63143179,-43.30007627
Rhinella_hoogmoedi,-4.266667,-38.933333
Rhinella_hoogmoedi,-25.2334694,-48.36763786
Rhinella_hoogmoedi,-23.95362541,-46.23567764
Rhinella_hoogmoedi,-13.833333,-39.166667
Rhinella_hoogmoedi,-24.567,-47.233
Rhinella_hoogmoedi,-24.55000614,-47.47348238
Rhinella_hoogmoedi,-14.74345398,-39.1986861
Rhinella_hoogmoedi,-14.84894812,-39.3305053
Rhinella_hoogmoedi,-24.21440208,-47.65352716
Rhinella_hoogmoedi,-22.575833,-43.028889
Rhinella_hoogmoedi,-22.95426571,-44.04431059
Rhinella_hoogmoedi,-12.57,-38.001111
Rhinella_hoogmoedi,-12.566389,-38.038333
Rhinella_hoogmoedi,-9.29177379,-35.92642789
Rhinella_hoogmoedi,-17.106237,-39.194314
Rhinella_hoogmoedi,-16.6191659,-39.28900053
Rhinella_hoogmoedi,-4.199487761,-38.90291208
Rhinella_hoogmoedi,-16.22958452,-39.21056613
Rhinella_hoogmoedi,-24.67952039,-47.84977879
Rhinella_hoogmoedi,-15.90357095,-39.66236244
Rhinella_hoogmoedi,-24.28062278,-47.01223514
Rhinella_hoogmoedi,-15.05824627,-39.36694989
Rhinella_hoogmoedi,-22.45450936,-41.94641405
Rhinella_hoogmoedi,-22.92167222,-43.45030529
Rhinella_hoogmoedi,-8.677999316,-35.21381484
Rhinella_hoogmoedi,-23.2158,-47.3168
Rhinella_hoogmoedi,-13.65853928,-39.18843074
Rhinella_hoogmoedi,-23.87077361,-46.29193916
Rhinella_hoogmoedi,-23.95878149,-46.48678276
Rhinella_hoogmoedi,-24.27419008,-47.93610659
Rhinella_hoogmoedi,-19.07247368,-40.14988645
Rhinella_hoogmoedi,-22.13,-42.68
Rhinella_hoogmoedi,-22.43333,-42.98333
Rhinella_hoogmoedi,-14.5155326,-39.22212296
Rhinella_hoogmoedi,-13.35677743,-39.1970108
Rhinella_icterica,-29.61099921,-53.23094813
Rhinella_icterica,-21.82502174,-42.74669575
Rhinella_icterica,-25.5333333,-49.3833333
Rhinella_icterica,-29.25705033,-53.0514432
Rhinella_icterica,-23.12320428,-46.58728661
Rhinella_icterica,-27.56778233,-52.41722877
Rhinella_icterica,-27.722641,-51.43792472
Rhinella_icterica,-29.11663386,-51.52858959
Rhinella_icterica,-23.85,-46.15
Rhinella_icterica,-28.6333,-50.5667
Rhinella_icterica,-28.59657696,-50.42669145
Rhinella_icterica,-28.6625399,-54.97072545
Rhinella_icterica,-22.86330455,-48.4701123
Rhinella_icterica,-30.59010687,-53.47173987
Rhinella_icterica,-30.2042402,-52.98177192
Rhinella_icterica,-22.433333,-42.833333
Rhinella_icterica,-29.91994,-51.09544595
Rhinella_icterica,-29.05921967,-50.13694919
Rhinella_icterica,-26.19361,-49.29613
Rhinella_icterica,-29.67173884,-51.05608886
Rhinella_icterica,-22.69971478,-45.53202127
Rhinella_icterica,-29.3498001,-50.77310977
Rhinella_icterica,-29.90984435,-51.18140002
Rhinella_icterica,-26.24797829,-50.53260902
Rhinella_icterica,-24.1,-48.033333
Rhinella_icterica,-29.32173115,-51.5039643
Rhinella_icterica,-29.297823,-51.437717
Rhinella_icterica,-29.10115132,-51.02523712
Rhinella_icterica,-27.185833,-52.619444
Rhinella_icterica,-28.9939492,-51.68873231
Rhinella_icterica,-27.465532,-54.178402
Rhinella_icterica,-25.4167,-49.25
Rhinella_icterica,-29.36426562,-49.85777038
Rhinella_icterica,-29.84919414,-51.1795282
Rhinella_icterica,-29.50907927,-51.91712592
Rhinella_icterica,-29.1983,-53.1834
Rhinella_icterica,-29.2097239,-51.3664719
Rhinella_icterica,-29.03056822,-51.2231415
Rhinella_icterica,-27.33991488,-53.35742037
Rhinella_icterica,-29.24152053,-51.5823602
Rhinella_icterica,-28.23433213,-55.53955446
Rhinella_icterica,-29.38452429,-50.89530596
Rhinella_icterica,-29.88969347,-50.94616906
Rhinella_icterica,-22.4635,-42.9895
Rhinella_icterica,-25.14999962,-48.26666641
Rhinella_icterica,-27.088889,-52.779722
Rhinella_icterica,-27.24832376,-53.24056708
Rhinella_icterica,-29.45,-50.133333
Rhinella_icterica,-29.44355527,-52.00504624
Rhinella_icterica,-26.853611,-50.666667
Rhinella_icterica,-21.70199546,-43.88576242
Rhinella_icterica,-22.575833,-43.028889
Rhinella_icterica,-22.50598132,-43.46828763
Rhinella_icterica,-29.70918098,-51.50384064
Rhinella_icterica,-25.498611,-48.841389
Rhinella_icterica,-29.13981078,-51.81546772
Rhinella_icterica,-22.36604,-42.5333
Rhinella_icterica,-22.31976726,-42.50146591
Rhinella_icterica,-22.26667,-42.53333
Rhinella_icterica,-29.37201998,-51.08531451
Rhinella_icterica,-28.76098814,-51.6082779
Rhinella_icterica,-28.6667,-49.5667
Rhinella_icterica,-29.73786752,-51.04545257
Rhinella_icterica,-26.44982581,-51.81045975
Rhinella_icterica,-27.94034034,-53.38269912
Rhinella_icterica,-22.433,-43.15
Rhinella_icterica,-23.816667,-47.333333
Rhinella_icterica,-27.8528087,-51.22017694
Rhinella_icterica,-21.80598993,-46.5624524
Rhinella_icterica,-30.09600847,-51.16364766
Rhinella_icterica,-22.56667,-44.75
Rhinella_icterica,-28.7598246,-53.11584926
Rhinella_icterica,-24.216667,-48.766667
Rhinella_icterica,-24.18968158,-48.35997378
Rhinella_icterica,-21.16667,-47.8
Rhinella_icterica,-23.0193,-43.4787
Rhinella_icterica,-29.61633398,-50.39994173
Rhinella_icterica,-29.6292764,-50.54997801
Rhinella_icterica,-23.633,-45.833
Rhinella_icterica,-27.95803518,-51.79840259
Rhinella_icterica,-29.64831993,-52.40731458
Rhinella_icterica,-29.78455467,-53.82561414
Rhinella_icterica,-29.7,-53.7
Rhinella_icterica,-28.230928,-54.429616
Rhinella_icterica,-28.49424614,-55.42809792
Rhinella_icterica,-27.79809184,-54.71116274
Rhinella_icterica,-28.74803539,-55.79852451
Rhinella_icterica,-29.19784452,-50.56133829
Rhinella_icterica,-28.930915,-50.658978
Rhinella_icterica,-22.817,-44.65
Rhinella_icterica,-22.74365839,-44.58701202
Rhinella_icterica,-23.18333,-45.88333
Rhinella_icterica,-25.8,-48.916667
Rhinella_icterica,-29.75511315,-51.1446123
Rhinella_icterica,-28.41882726,-54.89100731
Rhinella_icterica,-24.05,-47.933333
Rhinella_icterica,-24.05,-47.983333
Rhinella_icterica,-23.53333,-46.61667
Rhinella_icterica,-29.58891972,-51.33799366
Rhinella_icterica,-29.61340824,-50.99578024
Rhinella_icterica,-29.82329195,-51.13398186
Rhinella_icterica,-24.2,-47.95
Rhinella_icterica,-29.67172589,-50.76348064
Rhinella_icterica,-23.03333,-45.55
Rhinella_icterica,-27.37241949,-53.76335804
Rhinella_icterica,-22.433,-42.983
Rhinella_icterica,-22.29554,-42.86079
Rhinella_icterica,-29.355556,-49.755278
Rhinella_icterica,-29.32670249,-49.80822961
Rhinella_icterica,-29.270556,-49.848056
Rhinella_icterica,-30.02797853,-50.22278979
Rhinella_icterica,-29.47699693,-50.76995542
Rhinella_icterica,-23.383333,-44.833333
Rhinella_icterica,-28.3667925,-50.92605519
Rhinella_icterica,-29.57914097,-52.1932937
Rhinella_icterica,-28.96209728,-51.55350432
Rhinella_icterica,-27.05,-52.4
Rhinella_icterica,-29.7003103,-52.81036823
Rhinella_icterica,-23.059572,-44.56
Rhinella_inopina,-12.64127088,-46.41488888
Rhinella_inopina,-15.3575,-44.7625
Rhinella_inopina,-15.12888889,-44.285
Rhinella_inopina,-12.84210375,-46.50987475
Rhinella_inopina,-13.38333333,-46.33333333
Rhinella_inopina,-12.7974742,-45.48133049
Rhinella_inopina,-14.74714648,-46.26481716
Rhinella_jimi,-5.655265352,-45.25147943
Rhinella_jimi,-7.21667,-35.88333
Rhinella_jimi,-7.141076933,-35.43237628
Rhinella_jimi,-10.541667,-37.058333
Rhinella_jimi,-8.176199513,-36.02077876
Rhinella_jimi,-2.831725542,-41.81356676
Rhinella_jimi,-8.722778,-35.838611
Rhinella_jimi,-9.9378454,-38.55093717
Rhinella_jimi,-7.145,-34.865
Rhinella_jimi,-9.540695504,-40.27331154
Rhinella_jimi,-6.718050536,-35.15515324
Rhinella_jimi,-5.17652078,-37.32445135
Rhinella_jimi,-5.885121,-35.170488
Rhinella_jimi,-2.962873405,-41.75309975
Rhinella_jimi,-7.064286786,-41.5227581
Rhinella_jimi,-9.557778,-37.380833
Rhinella_jimi,-8.05,-34.9
Rhinella_jimi,-8.040889259,-34.93302956
Rhinella_jimi,-14.4,-39.85
Rhinella_jimi,-12.9607,-38.4599
Rhinella_jimi,-13.433333,-40.433333
Rhinella_jimi,-10.77125979,-36.98933043
Rhinella_jimi,-7.366667,-36.516667
Rhinella_jimi,-2.606998521,-44.30730366
Rhinella_jimi,-15.01597472,-40.92522302
Rhinella_magnussoni,-3.15212,-54.84216
Rhinella_magnussoni,-3.570671419,-55.071969
Rhinella_major,-6.486070613,-53.88715667
Rhinella_major,1.76253087,-50.58324609
Rhinella_major,-19.75367684,-55.86379731
Rhinella_major,-20.2917,-56.075468
Rhinella_major,-9.951687343,-62.95864653
Rhinella_major,-3.828022,-55.488653
Rhinella_major,-3.66719414,-56.01595504
Rhinella_major,-1.240569952,-48.45969366
Rhinella_major,-2.765212363,-55.09299344
Rhinella_major,3.117134739,-60.71732598
Rhinella_major,-4.956455986,-59.53519031
Rhinella_major,-1.121054389,-50.62725938
Rhinella_major,-16.54928482,-57.84302843
Rhinella_major,-18.72954805,-56.72393992
Rhinella_major,-12.423807,-64.412686
Rhinella_major,-15.44919421,-55.93536383
Rhinella_major,-15.417,-55.783
Rhinella_major,-1.843770786,-55.11293423
Rhinella_major,-24.62558756,-49.39201202
Rhinella_major,-1.848,-55.519
Rhinella_major,-1.163255521,-57.79787173
Rhinella_major,-11.3042649,-64.53497661
Rhinella_major,-7.358107318,-62.48618104
Rhinella_major,-3.173282534,-58.77484389
Rhinella_major,-5.869408755,-56.49800292
Rhinella_major,-2.498131011,-58.61045533
Rhinella_major,0.553968736,-50.70549944
Rhinella_major,-9.683,-65.357
Rhinella_major,-9.150606863,-64.30518532
Rhinella_major,-6.457231197,-61.44806663
Rhinella_major,-5.489955,-60.825808
Rhinella_major,-9.05,-72.73333333
Rhinella_major,-4.984537857,-58.06223564
Rhinella_major,-20.24828,-56.238595
Rhinella_major,-20.2,-56.5167
Rhinella_major,-20.186544,-56.546334
Rhinella_major,-1.120333956,-54.36546562
Rhinella_major,-3.988718236,-58.60064474
Rhinella_major,-6.823125673,-60.47680893
Rhinella_major,3.089347477,-51.90758374
Rhinella_major,-16.78248434,-56.9493355
Rhinella_major,-2.185031026,-52.54562261
Rhinella_major,-10.33326865,-62.98552415
Rhinella_major,-8.024022,-62.866125
Rhinella_major,0.13279193,-51.37848848
Rhinella_major,-2.516084,-54.949739
Rhinella_major,-16.4584359,-55.43750878
Rhinella_major,1.650985066,-52.27081262
Rhinella_major,-2.821855052,-58.53609895
Rhinella_major,-4.025041949,-69.67952914
Rhinella_major,1.300764521,-50.99533239
Rhinella_major,-1.952672128,-56.45703152
Rhinella_margaritifera,-4.61834,-55.47779
Rhinella_margaritifera,-12.128056,-61.850556
Rhinella_margaritifera,-7.175924654,-47.85458996
Rhinella_margaritifera,-9.025833,-67.24
Rhinella_margaritifera,-9.013056,-67.181111
Rhinella_margaritifera,-8.834167,-67.304722
Rhinella_margaritifera,-8.78,-67.353611
Rhinella_margaritifera,-6.425071,-50.0863
Rhinella_margaritifera,-7.285556,-47.489722
Rhinella_margaritifera,-7.2575,-47.513889
Rhinella_margaritifera,-7.2575,-47.518611
Rhinella_margaritifera,-7.197778,-47.418889
Rhinella_margaritifera,-7.195833,-47.421667
Rhinella_margaritifera,-7.639444444,-72.68638889
Rhinella_margaritifera,-7.635,-72.68222222
Rhinella_margaritifera,-11.583333,-60.683333
Rhinella_margaritifera,-6.783237303,-47.19838144
Rhinella_margaritifera,-6.733056,-47.436389
Rhinella_margaritifera,-6.729722,-47.455
Rhinella_margaritifera,-6.652222,-47.4025
Rhinella_margaritifera,-6.651944,-47.4025
Rhinella_margaritifera,-6.530278,-47.392778
Rhinella_margaritifera,-4.093056,-47.299722
Rhinella_margaritifera,-9.029444,-67.090833
Rhinella_margaritifera,-7.6666667,-65.7666667
Rhinella_margaritifera,-10.429444,-57.637778
Rhinella_margaritifera,-10.428333,-57.634444
Rhinella_margaritifera,-10.353611,-57.659167
Rhinella_margaritifera,-10.348611,-57.659167
Rhinella_margaritifera,-10.345,-57.672222
Rhinella_margaritifera,-10.332222,-57.650556
Rhinella_margaritifera,-0.685603341,-52.00240157
Rhinella_margaritifera,-5.503611,-50.278889
Rhinella_margaritifera,-9,-72.85
Rhinella_margaritifera,-9.366666667,-72.66666667
Rhinella_margaritifera,-9.3,-72.68333333
Rhinella_margaritifera,-8.990277778,-72.50138889
Rhinella_margaritifera,-8.941666667,-72.56944444
Rhinella_margaritifera,-8.916666667,-72.55
Rhinella_margaritifera,-9.416666667,-72.71666667
Rhinella_margaritifera,-9.05,-72.73333333
Rhinella_margaritifera,-8.983333333,-72.48333333
Rhinella_margaritifera,-10.346667,-57.689167
Rhinella_margaritifera,-10.3225,-57.689167
Rhinella_margaritifera,-6.669722,-47.53
Rhinella_margaritifera,-6.658056,-47.545833
Rhinella_margaritifera,1.844722,-52.741111
Rhinella_margaritifera,-6.273333,-47.361389
Rhinella_margaritifera,-10.404444,-62.485278
Rhinella_margaritifera,-9.291572881,-60.30903189
Rhinella_margaritifera,-7.955556,-72.076944
Rhinella_margaritifera,-7.817222,-71.814167
Rhinella_marina,-3.233889,-52.226667
Rhinella_marina,-3.213611,-52.212222
Rhinella_marina,-3.194167,-52.2175
